logFC	logCPM	LR	PValue	FDR	gene	beta_DG	beta_NG	delta_beta
0.66340743327589	8.61248322325594	17.4975700989422	2.87675120467236e-05	0.0762407157853143	MSH6	0.289563035390427	0.162775051928336	0.126787983462091
0.516117912156588	9.25410328538182	16.8183614641886	4.11333778178119e-05	0.0762407157853143	APOC2	0.792108429455121	0.535210754766517	0.256897674688604
0.519688521602913	7.75723058341069	15.1336195659884	0.000100163570875013	0.123768785744557	SMO	0.277639008132253	0.178215757793047	0.0994232503392061
0.451475646601676	8.32688573824844	12.5156811130845	0.000403550646255078	0.230266233700289	OAT	0.577919028416992	0.413652404035599	0.164266624381393
0.5037125295	9.41204651566435	12.4669342292761	0.000414219374488012	0.230266233700289	GATAD2A	0.800308181685686	0.55478641461236	0.245521767073326
0.580372861711799	7.52621369606189	12.371264860133	0.000435992140167626	0.230266233700289	ZNF423	0.263296057278059	0.147747390651444	0.115548666626616
1.05971227727447	5.2680536963025	11.9702001507076	0.000540581344925195	0.230266233700289	ST3GAL2	0.237554692018425	0.122615631299718	0.114939060718707
-0.794979969114573	5.01300692683007	11.6348520826732	0.000647274896417158	0.230266233700289	ECT2	0.112536062564296	0.163556986013183	-0.051020923448887
0.56189548567845	8.87138455328318	11.5533891186388	0.000676258737314401	0.230266233700289	CCSER2	0.693778835362504	0.475541771674243	0.218237063688261
0.648400115831976	7.0654162938481	11.5398847286071	0.000681188635155635	0.230266233700289	PRTFDC1	0.401047892280849	0.250318784939498	0.150729107341351
0.619320024460617	6.51482851049947	11.3548923099012	0.000752494844277928	0.230266233700289	GABRA1	0.268143616389318	0.143669527956255	0.124474088433064
0.80426634382146	6.51249923845209	11.2688652628975	0.00078817893418402	0.230266233700289	LINC01354	0.225496782227531	0.111684456342402	0.113812325885129
0.660802732957922	7.00746460004603	11.2238779964404	0.000807515791233818	0.230266233700289	LINC01424	0.409871522141055	0.230630825648938	0.179240696492117
0.500541146811576	8.01694791627632	10.7803805044392	0.00102581591957875	0.271621400991317	PRCD	0.226723426519297	0.139285511304026	0.0874379152152704
0.525615256208373	8.18776433989678	10.533392341491	0.00117236819378002	0.289731259622835	CYTH1	0.265974152545771	0.186758983393679	0.079215169152092
-0.483136009122825	8.10981086437197	10.4084388302788	0.0012544074710374	0.290630530945979	CSTF2	0.480738560929103	0.517824105665288	-0.0370855447361845
0.410971092107091	7.43282796468089	10.0689414596067	0.00150789639851972	0.321540818469049	VILL	0.343520054308254	0.243934303254098	0.0995857510541564
0.600331021472905	7.59052011717203	9.89294327856241	0.00165913783397849	0.321540818469049	HSPB6	0.204375084146032	0.127575309270681	0.076799774875351
0.477797747510677	7.27100651538182	9.86350810869192	0.00168589329994201	0.321540818469049	CDH13	0.473221420672316	0.314208081924332	0.159013338747984
0.430090297627871	8.14217091534016	9.81093118902437	0.00173477646867575	0.321540818469049	UBE2E4P	0.394661477889062	0.255658607159742	0.13900287072932
-0.453282158889282	7.89811992719359	9.55008763563757	0.00199939871404716	0.35294147776061	SPANXN5	0.585125640656169	0.614863810186677	-0.0297381695305076
-0.554106775700506	15.1811293930202	9.39471350461537	0.00217612006272026	0.354734837337859	LOC101928626	0.193195818568721	0.183712566224016	0.00948325234470468
0.733391220410409	5.32380023029218	9.32375105567174	0.00226202448262368	0.354734837337859	NPPB	0.263747201487748	0.147346983879919	0.116400217607828
0.470492337719375	7.07356342077997	9.09222648037038	0.0025669818495409	0.354734837337859	SKA2	0.20076974099727	0.12140924705411	0.0793604939431599
0.880007130181254	6.47643006956143	9.02885227322095	0.0026575128449048	0.354734837337859	LOC285804	0.266988714616833	0.121709238614433	0.1452794760024
0.491840813998462	7.65984511531953	9.00164377770534	0.00269736884716327	0.354734837337859	TSPAN3	0.265671316485847	0.176937193943649	0.0887341225421979
0.59722310748716	6.9460196453268	8.98861205103661	0.00271667261631733	0.354734837337859	STXBP6	0.236322661368561	0.149456616851867	0.0868660445166948
0.38432808620556	7.68710386491659	8.98405365620131	0.00272345798559718	0.354734837337859	ATF6	0.168991476080603	0.122720149167393	0.0462713269132099
-0.318924053631765	8.53856133887656	8.8877861982833	0.00287084609912729	0.354734837337859	ADGRD1	0.625037314707127	0.614556094442035	0.010481220265092
0.470268000383867	7.26125637707985	8.84148037369069	0.00294460202173946	0.354734837337859	IL22RA1	0.472929662138622	0.326250662472087	0.146678999666535
0.60724905401494	7.12137705298965	8.70125332797656	0.00317991333366601	0.354734837337859	ZFP37	0.167484453509088	0.114032338556125	0.0534521149529632
0.788178885287786	5.53352465669287	8.69123616381248	0.0031974369607765	0.354734837337859	LSM14A	0.182562606853783	0.104332469303355	0.078230137550428
0.383328835410412	7.99283651467352	8.62322088359078	0.00331904447988156	0.354734837337859	THORLNC	0.316103147225872	0.202293686047781	0.113809461178091
0.419468121740017	8.05951447583202	8.61236905057506	0.0033388773408442	0.354734837337859	EGFLAM	0.32925080308901	0.22231506650818	0.10693573658083
0.336724876271734	8.30381366845599	8.60642151969118	0.00334979813494081	0.354734837337859	CCDC12	0.229984939672252	0.18788807558297	0.0420968640892823
0.767912706339216	6.12061519939878	8.55050533704505	0.003454263224803	0.354734837337859	GPS1	0.264949213334507	0.12820101947833	0.136748193856177
0.454886112783623	7.06857164282578	8.40928377978904	0.00373309700707192	0.354734837337859	DCN	0.370030198195636	0.243835671112996	0.126194527082639
0.451824343242154	7.17916930032171	8.38507521687762	0.00378314554470548	0.354734837337859	NFATC4	0.221341937884369	0.142877281745074	0.0784646561392947
0.538571828798314	5.8307573377696	8.37424810097338	0.00380574978316155	0.354734837337859	PPP1R42	0.231999372326383	0.161698822868586	0.0703005494577961
0.454135943031943	7.11702293805418	8.3393303815192	0.00387958942105335	0.354734837337859	ABLIM1	0.252328696412245	0.181192514967269	0.0711361814449759
0.455878370073881	9.33963569680174	8.31892057838117	0.0039234228030354	0.354734837337859	AFG3L2	0.716096711069829	0.5136247089384	0.202472002131428
-0.635904155531282	4.85893902085885	8.19949757571011	0.00419019915929187	0.365451807060025	FLAD1	0.0964044824256411	0.132284057238733	-0.0358795748130917
-0.28712840609206	10.8674776296235	8.17843888668293	0.00423912266079878	0.365451807060025	BBS1	0.856187044968491	0.85169607707764	0.00449096789085179
0.510660526514294	7.34164409106192	8.07921596140874	0.00447758138232432	0.377053726267505	ZNF48	0.348291638757982	0.218874951620584	0.129416687137398
0.276238191444544	7.98740177843162	7.99539539906242	0.00468964580227229	0.377053726267505	UBLCP1	0.353235630894507	0.27074543191295	0.0824901989815575
0.384062620433358	7.85290212216495	7.97845132498028	0.00473374203237889	0.377053726267505	MIR125A	0.542842711233887	0.435646845928274	0.107195865305613
0.41983886937981	8.00285061411558	7.96063759040135	0.00478055709052407	0.377053726267505	DNAI2	0.746421886300173	0.555699073034365	0.190722813265808
0.34734470195551	9.77550410564338	7.76296971718877	0.00533282063306699	0.410419889658977	PSMA1	0.796390705788166	0.637106656374564	0.159284049413601
0.405651343143179	7.56811244927996	7.7320118293235	0.00542502686627728	0.410419889658977	H3C1	0.252227588134923	0.177474046066478	0.074753542068445
0.405200751953428	7.27021290799113	7.69265586997771	0.00554459757939978	0.411076464536699	C2CD4D-AS1	0.244640524606755	0.163054616526649	0.0815859080801058
0.648854995451009	5.59862978414507	7.53394995789687	0.00605470150204456	0.439248185458857	TMEM17	0.312027733699749	0.176402542697684	0.135625191002065
-0.344755632835058	8.25163935605411	7.46623877690321	0.00628667569360447	0.439248185458857	LINC01030	0.742163107586807	0.768771923006134	-0.0266088154193271
0.508977025963423	8.09977493954411	7.43682574400339	0.00639025013172151	0.439248185458857	GJD4	0.473865337609736	0.285210545907404	0.188654791702332
0.383732346402261	6.94625564516363	7.40165104472042	0.00651640414174236	0.439248185458857	ZNF683	0.75194881515345	0.550317231676707	0.201631583476743
0.3592559691134	8.14777214701615	7.39003982823606	0.00655860363658548	0.439248185458857	SLC4A2	0.400188163220623	0.276552865124203	0.12363529809642
0.536624463135277	5.91444983255795	7.26768427461479	0.00702062631541357	0.439248185458857	LASP1	0.0863562703570683	0.0562770341283883	0.03007923622868
0.285658014761154	10.3044023463503	7.26223908879461	0.00704194399354261	0.439248185458857	LINC00908	0.697034666796731	0.534688591348091	0.162346075448639
