logFC	logCPM	LR	PValue	FDR	gene	beta_DG	beta_NG	delta_beta
-0.0770318906034895	6.4337108383667	0.111847865797742	0.738050095204348	0.980294964743194	ZC2HC1A	0.090123581609487	0.088975840307301	0.00114774130218595
0.058852794327627	7.12016990254791	0.11042107116149	0.739665260647553	0.980294964743194	POMC	0.180997368452819	0.164319506402243	0.0166778620505762
0.0703434168973977	6.3519443728805	0.11032877908147	0.739770135578662	0.980294964743194	LITAF	0.174718298490194	0.162650309457132	0.0120679890330612
-0.0569329528242491	8.10502604912232	0.110032195018619	0.740107485217315	0.980294964743194	TPTE2	0.674669401133443	0.687642026817628	-0.0129726256841854
0.0754841708274719	6.88013872967108	0.108648704443411	0.741687842222066	0.980294964743194	RAD54L	0.0889605755716328	0.0786295076814075	0.0103310678902252
0.033828344585513	10.9996527285059	0.108474763511346	0.741887322346081	0.980294964743194	DIP2B	0.929514669550061	0.85838130185308	0.0711333676969805
-0.0542377671319447	7.06417376223975	0.108417452091508	0.741953087445331	0.980294964743194	HOXB4	0.082406747092461	0.072218129782935	0.010188617309526
-0.078160774378428	7.11936019239325	0.107916238736266	0.742529054708764	0.980294964743194	KDM4A	0.0471707695389585	0.0410820247150947	0.00608874482386378
0.0585200367644016	7.69750811614644	0.107834625761484	0.742622980130844	0.980294964743194	ALX1	0.0595130892150149	0.0520638190952679	0.00744927011974707
-0.0438795205915064	8.56720031541952	0.106802160238004	0.74381462267957	0.980294964743194	CLYBL-AS2	0.800465497603392	0.768792572152045	0.0316729254513463
0.037650670659005	9.60068863171498	0.10666185849994	0.74397704631917	0.980294964743194	TFAP2A	0.147336931013987	0.12481133292818	0.0225255980858061
-0.0393034490617855	9.53705595803683	0.106090221949906	0.744640039868437	0.980294964743194	PHF8	0.345108492894989	0.323210338028663	0.021898154866326
0.0599335441726403	7.43340852717282	0.105589734052657	0.745222138049297	0.980294964743194	MYNN	0.0377362275119004	0.0349166540573946	0.00281957345450581
0.0750668887470149	6.566459702694	0.105531471802891	0.745289999665116	0.980294964743194	GJB2	0.0473620233948718	0.0451814891136764	0.00218053428119534
-0.0758632328499916	6.17728785913058	0.105400698934361	0.745442394292281	0.980294964743194	C20orf96	0.155098489422507	0.150047148773433	0.005051340649074
0.0616070031177753	7.71014522625827	0.1048133651136	0.746128128701353	0.980294964743194	FOXO1	0.0431165991382498	0.0350487243932036	0.00806787474504622
0.0395151741573203	8.34989436939437	0.104805105569561	0.74613778714892	0.980294964743194	COL4A5	0.50662636963449	0.471951743185219	0.0346746264492709
-0.0941442040483941	6.02066088500735	0.104143627718187	0.746912667704053	0.980294964743194	NTF3	0.0362046996997227	0.0329986149181895	0.00320608478153318
-0.0791136119045161	5.9036674272384	0.103424446602219	0.747758233374766	0.980294964743194	MMP24	0.0644743275275002	0.0614341599464858	0.00304016758101437
0.0502464401273082	7.35384005497547	0.103197289523742	0.748025983532506	0.980294964743194	LOC100130111	0.15276495350311	0.128209594861907	0.0245553586412026
0.0588925582793921	7.10129325854529	0.103093556503723	0.748148361821731	0.980294964743194	RBPJ	0.0762896799808927	0.0631565907723311	0.0131330892085617
0.0948708750416782	6.41166388971621	0.10221578654695	0.749186634209218	0.980294964743194	SERTAD4-AS1	0.0956955280984683	0.0864365804164928	0.00925894768197548
-0.0421303994103296	9.20115983720934	0.10190482036414	0.749555639694896	0.980294964743194	NTNG1	0.0650637647554472	0.0570101675356436	0.00805359721980352
0.0471340250121898	8.18838006299184	0.101366539106699	0.750195855993798	0.980294964743194	ZNF625-ZNF20	0.774775072427873	0.689045804941318	0.0857292674865551
0.0448655930250117	7.75835554806215	0.101272854492521	0.750307472935182	0.980294964743194	LINC00606	0.619606698219918	0.499545098315333	0.120061599904585
-0.0503676533986587	9.66069270274326	0.100488183296832	0.751244579705111	0.980294964743194	SCNN1G	0.582955532359421	0.518941640682879	0.0640138916765412
0.0492875371145461	8.41253683603821	0.100182764891045	0.75161041919381	0.980294964743194	MRPL36	0.0440216254820304	0.0402552987996237	0.00376632668240669
-0.0398260138957592	10.0566583907292	0.100141279731695	0.751660158689985	0.980294964743194	PHACTR4	0.863927675487729	0.765193349366883	0.0987343261208459
0.0440350943006676	7.87106602367086	0.0996550690706073	0.752243957893734	0.980294964743194	COMP	0.191399111941957	0.157743718119501	0.0336553938224557
0.0373189375156535	8.86997276433905	0.0992909751669799	0.752682156224538	0.980294964743194	SCIN	0.725125229001117	0.661476962996927	0.0636482660041895
-0.0299248787133514	10.1027814809641	0.0992819501848672	0.752693029280298	0.980294964743194	RPS24	0.793341427619229	0.729038178133919	0.0643032494853097
-0.0511723012092826	8.68911173138612	0.0990048784042017	0.753027102621454	0.980294964743194	MIR3138	0.633557317323855	0.558210695343393	0.0753466219804625
0.0655964019081066	7.39996163456433	0.0988776303748722	0.753180701352777	0.980294964743194	GPHN	0.0416007282710955	0.0359953880663923	0.00560534020470323
0.0808675164353661	6.13260245415059	0.0988626819633964	0.75319875242976	0.980294964743194	LOC101929415	0.177118526411132	0.157094058452346	0.0200244679587868
0.044854432510182	8.34838296678841	0.0986292077698749	0.753480880947058	0.980294964743194	COL4A6	0.21764168062972	0.192791126903924	0.0248505537257955
-0.0454908448404698	9.25183408933503	0.0984292173536687	0.753722839766683	0.980294964743194	HDAC6	0.36632885352017	0.320401600967122	0.0459272525530481
0.0906351109450269	6.06578515102293	0.0981648690115549	0.754043076836203	0.980294964743194	GLB1	0.151871669281315	0.130512093809319	0.0213595754719959
-0.0344953100564043	11.1702265345858	0.0981540295281533	0.754056218112321	0.980294964743194	HELLS	0.875722482198989	0.765468911731245	0.110253570467743
0.0498764853101343	7.09362268682634	0.0972503375903244	0.755154626446566	0.980294964743194	PRDX5	0.0606078818813643	0.050739088554833	0.0098687933265313
-0.0458723814911019	9.1761526769164	0.097117911919554	0.755316055368237	0.980294964743194	OOEP	0.727630294056249	0.677010416123712	0.0506198779325372
0.0621827560008574	7.05387315024789	0.0962319144939983	0.756399219216702	0.980294964743194	LINC00665	0.140174460995327	0.113318954525678	0.0268555064696492
0.0454724756565355	7.85811210207114	0.0961585878225861	0.756489108247026	0.980294964743194	SLC39A8	0.0821611273811594	0.07029436115953	0.0118667662216294
-0.0458423335959952	8.35667565789652	0.0957937718468926	0.75693688488469	0.980294964743194	THCAT155	0.0515711412769732	0.0505801637381888	0.000990977538784417
-0.0324271011531351	11.6879243419373	0.0957460305897015	0.75699555179695	0.980294964743194	HAUS6	0.752280801737269	0.741525143168265	0.010755658569004
0.0572651745678626	6.94517229173812	0.0948285262339255	0.75812615630177	0.980294964743194	EPHA10	0.349975990517637	0.287647637992972	0.0623283525246651
-0.068048946061242	6.61255354091407	0.0946933758536375	0.758293202110284	0.980294964743194	FOXD4L1	0.262190604448974	0.241034346427829	0.0211562580211458
0.0377868562437061	9.79196075200572	0.0945638383217116	0.758453432963944	0.980294964743194	ZNF140	0.792941520860585	0.666609812338719	0.126331708521866
0.0628653613082717	6.34946840041004	0.0941960904489747	0.758908972632233	0.980294964743194	BDNF	0.0918319497236364	0.0773578406815199	0.0144741090421165
-0.0583064874001135	7.24572417195399	0.0940303400426501	0.759114610447884	0.980294964743194	E2F8	0.103500125691838	0.0995678379266611	0.00393228776517696
-0.035485170250505	9.74003310106225	0.0937279865007099	0.759490235950095	0.980294964743194	SERF2	0.786116779874733	0.709201205056485	0.0769155748182482
-0.0613914054448264	7.64927061308364	0.0937175283072094	0.759503240417549	0.980294964743194	USP49	0.047222238171484	0.0477687383476017	-0.00054650017611773
-0.0714861889870082	6.9583237393854	0.0934798480206638	0.759799003350017	0.980294964743194	PPP1R1B	0.0620569281252993	0.0562531539801926	0.00580377414510672
-0.0476806771286025	9.6914920307574	0.093334127109685	0.75998053787199	0.980294964743194	CSRNP2	0.757760620795144	0.613028452461077	0.144732168334067
-0.0419121388900681	8.11443278473576	0.0924407746609575	0.761096849525988	0.980294964743194	CCND2	0.0577863784618941	0.0539067582421603	0.00387962021973373
0.045675388002734	7.78551809203434	0.0920189624197718	0.76162598428412	0.980294964743194	SRPK3	0.612730236901983	0.533542520039148	0.0791877168628354
-0.0479726677553547	8.03228595498618	0.0918859669533845	0.761793092584279	0.980294964743194	DACH1	0.0455144835770145	0.0454843028557957	3.01807212187977e-05
0.0549856382302786	7.42816415428291	0.091467919789153	0.762319228791906	0.980294964743194	AMER1	0.529116059817584	0.425110671162195	0.104005388655389
-0.0405674214819514	8.18569923773204	0.0914471083767481	0.762345455403153	0.980294964743194	FAM89A	0.0868881002763628	0.0802300408626996	0.00665805941366322
-0.0566086631021336	7.1892397237331	0.0910976958491574	0.762786273544069	0.980294964743194	AKT1S1	0.0394482142674076	0.0355716435946462	0.00387657067276142
-0.039726255449562	10.0341288799378	0.0910623503615469	0.76283091668101	0.980294964743194	PWWP3A	0.727242907087039	0.646164115254281	0.081078791832758
-0.0588674578116369	8.44393314920401	0.0907133546389645	0.76327222428972	0.980294964743194	PDCD1	0.133719773612427	0.128479959917453	0.00523981369497412
0.0482927021580915	7.89122994373607	0.0906150252947882	0.76339672959394	0.980294964743194	DMRT3	0.100580328019697	0.0845730831035829	0.0160072449161144
-0.0407801760100705	8.5462893683929	0.090035389088527	0.764132170551303	0.980458489187235	GNAS	0.131873132842349	0.123658257305072	0.00821487553727785
-0.0507448388579855	10.0044472317173	0.0898446089729532	0.76437479612558	0.980458489187235	GPC4	0.328681486406566	0.284739354334661	0.0439421320719045
-0.0392295044062236	9.96761296154439	0.0885058673710901	0.766085298880944	0.981707072363533	AJUBA	0.700231960511409	0.648486958854958	0.0517450016564509
0.0804171800093867	5.96040434160071	0.0882756862143026	0.766380815999304	0.981707072363533	KCNIP2	0.0764154860831081	0.0684375521100791	0.007977933973029
0.0426481764409037	8.17684262425052	0.0880850249299883	0.766625913342455	0.981707072363533	SENP3	0.267045820458547	0.225836733729492	0.0412090867290548
-0.0689764677052416	6.33693741075021	0.0871273610914471	0.767861388530816	0.982261263050365	ENO1	0.0900063251310039	0.0852028739060409	0.00480345122496302
-0.0491309669652593	7.79483661754835	0.0870890439777412	0.767910974410741	0.982261263050365	KDSR	0.0677937823890315	0.0648357149178457	0.00295806747118577
0.0417981847827065	8.87522221472133	0.0857032624520997	0.769712334952426	0.983575199229578	TAF1	0.261982600078162	0.219451068816078	0.0425315312620848
0.0582009529184757	7.1745941040702	0.0854278604831364	0.77007220643067	0.983575199229578	CXCR4	0.0505080806499461	0.0409273278945979	0.00958075275534826
